Date,ticker_P,le cours d'ouverture_P,le plus haut_P,le plus bas_P,le cours de clôture_P,le volume de titres échangés_P,Gtrends_P,nom_P,ISIN_P,ISIN_G,nom_G,Gtrends_G,le volume de titres échangés_G,le cours de clôture_G,le plus haut_G,le plus bas_G,le cours d'ouverture_G,ticker_G
2017-03-06,CA,22.865,22.955,22.76,22.91,2049080,50.0,Carrefour,FR0000120172,FR0003500008,CAC 40,39.0,2856388,4972.19,4985.24,4960.26,4983.96,PX1
2017-03-06,ATO,110.65,110.75,109.85,110.3,167856,88.0,Atos,FR0000051732,FR0003500008,CAC 40,39.0,2856388,4972.19,4985.24,4960.26,4983.96,PX1
2017-03-06,SAN,83.56,83.66,81.82,82.45,2357686,89.0,Sanofi,FR0000120578,FR0003500008,CAC 40,39.0,2856388,4972.19,4985.24,4960.26,4983.96,PX1
2017-03-06,DSY,76.22,76.63,75.41,76.41,190139,88.0,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,39.0,2856388,4972.19,4985.24,4960.26,4983.96,PX1
2017-03-06,LR,53.28,53.35,52.92,53.24,365983,60.0,Legrand SA,FR0010307819,FR0003500008,CAC 40,39.0,2856388,4972.19,4985.24,4960.26,4983.96,PX1
2017-03-06,AC,37.25,37.365,36.985,37.25,738309,71.0,Accor Hotels,FR0000120404,FR0003500008,CAC 40,39.0,2856388,4972.19,4985.24,4960.26,4983.96,PX1
2017-03-06,FTI,30.51,30.62,30.25,30.26,1397348,45.0,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,39.0,2856388,4972.19,4985.24,4960.26,4983.96,PX1
2017-03-06,KER,216.3989,217.5144,216.213,217.282,163558,42.0,Kering,FR0000121485,FR0003500008,CAC 40,39.0,2856388,4972.19,4985.24,4960.26,4983.96,PX1
2017-03-06,PUB,63.16,63.18,62.25,62.4,706190,50.0,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,39.0,2856388,4972.19,4985.24,4960.26,4983.96,PX1
2017-03-06,SU,65.32,65.5,64.72,65.18,734073,90.0,Schneider Electric,FR0000121972,FR0003500008,CAC 40,39.0,2856388,4972.19,4985.24,4960.26,4983.96,PX1
2017-03-06,ORA,14.4,14.435,14.295,14.4,5277870,96.0,Orange,FR0000133308,FR0003500008,CAC 40,39.0,2856388,4972.19,4985.24,4960.26,4983.96,PX1
2017-03-06,GLE,45.77,46.27,45.155,45.205,3590820,91.0,Societe Generale,FR0000130809,FR0003500008,CAC 40,39.0,2856388,4972.19,4985.24,4960.26,4983.96,PX1
2017-03-07,ACA,12.15,12.15,11.96,12.065,3449441,81.0,Credit Agricole,FR0000045072,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,VIV,16.495,16.77,16.475,16.735,4606236,40.0,Vivendi,FR0000127771,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,AIR,70.94,70.96,69.9,70.19,1942419,95.0,Airbus,NL0000235190,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,RNO,86.48,86.91,85.97,86.43,482474,95.0,Renault,FR0000131906,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,ENGI,12.835,12.845,12.635,12.665,7384370,82.0,Engie,FR0010208488,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,OR,176.0,176.85,175.1,175.5,524289,86.0,L'oreal,FR0000120321,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,SU,65.4,65.49,64.99,65.27,1110018,85.0,Schneider Electric,FR0000121972,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,AI,93.8182,93.8182,92.5455,92.8182,781312,69.0,Air Liquide,FR0000120073,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,SW,104.95,105.0,103.5,103.65,144439,45.0,Sodexo,FR0000121220,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,URW,217.7,217.7,214.55,214.6,250965,93.0,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,FP,47.65,47.88,47.475,47.705,4975946,95.0,Total,FR0000120271,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,EL,108.7,108.7,107.55,108.0,398724,77.0,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,RMS,419.65,420.0,418.1,418.7,22839,70.0,Hermes,FR0000052292,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,DG,70.13,70.25,69.68,70.06,943153,84.0,Vinci,FR0000125486,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,ATO,110.3,111.6,110.15,110.85,289102,88.0,Atos,FR0000051732,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,PUB,62.25,62.62,62.06,62.5,680700,69.0,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,LR,52.62,53.28,52.51,53.0,447426,47.0,Legrand SA,FR0010307819,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,FR,59.48,59.63,58.74,59.2,726472,98.0,Valeo,FR0013176526,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,EN,37.125,37.175,36.88,36.925,541536,85.0,Bouygues,FR0000120503,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,DSY,76.63,76.69,76.27,76.69,172706,50.0,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,VIE,16.315,16.345,15.975,16.02,3190512,82.0,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,GLE,45.375,45.475,44.62,45.15,2497201,93.0,Societe Generale,FR0000130809,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,FTI,30.3,30.39,29.93,29.99,1152400,31.0,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,SAN,82.49,82.53,81.18,81.8,2516723,89.0,Sanofi,FR0000120578,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,RI,108.35,108.4,107.15,107.55,380855,60.0,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,CAP,84.0,84.05,83.15,83.61,481371,100.0,CapGemini,FR0000125338,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,BNP,59.0,59.09,58.09,58.84,2755034,63.0,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,SAF,69.05,69.05,68.68,68.8,732438,75.0,Safran,FR0000073272,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,KER,217.9327,217.9792,216.0271,216.4454,148360,42.0,Kering,FR0000121485,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,STM,14.5,14.59,14.43,14.575,2498779,55.0,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,CS,23.575,23.66,23.405,23.58,5215830,90.0,Axa,FR0000120628,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,UG,19.705,19.93,19.58,19.685,4842591,93.0,Peugeot,FR0000121501,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,AC,37.35,37.645,37.125,37.485,955195,88.0,Accor Hotels,FR0000120404,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,ML,106.8,107.2,106.3,106.7,411801,80.0,Michelin,FR0000121261,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,ORA,14.47,14.475,14.285,14.345,5838383,92.0,Orange,FR0000133308,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,BN,62.05,62.52,61.84,61.87,1576451,92.0,Danone,FR0000120644,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,SGO,45.71,45.9,45.475,45.75,982985,61.0,Saint Gobain,FR0000125007,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,CA,22.9,22.945,22.645,22.795,1996486,48.0,Carrefour,FR0000120172,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,MT,24.855,24.93,24.410999999999998,24.491999999999997,4752061,34.0,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-07,MC,194.25,194.35,193.1,193.75,361154,35.0,Lvmh,FR0000121014,FR0003500008,CAC 40,39.0,2718305,4955.0,4974.79,4941.26,4974.79,PX1
2017-03-08,GLE,45.235,46.42,45.01,45.805,3883875,86.0,Societe Generale,FR0000130809,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,VIE,15.945,16.07,15.72,15.99,3910485,66.0,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,RNO,86.04,86.99,85.48,85.65,536746,93.0,Renault,FR0000131906,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,CA,22.73,22.76,22.51,22.715,2176247,45.0,Carrefour,FR0000120172,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,RMS,419.0,425.0,419.0,423.3,36928,73.0,Hermes,FR0000052292,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,OR,174.85,175.65,174.5,175.1,609714,90.0,L'oreal,FR0000120321,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,DSY,76.53,76.7,75.96,76.49,252613,96.0,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,SU,65.01,65.53,64.86,65.22,900422,82.0,Schneider Electric,FR0000121972,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,AI,92.5909,93.2273,92.4091,92.9545,574999,75.0,Air Liquide,FR0000120073,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,MT,24.42,24.891,24.27,24.414,4808031,34.0,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,FR,59.0,59.65,58.75,59.1,544938,98.0,Valeo,FR0013176526,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,STM,14.515,14.84,14.51,14.775,1937134,47.0,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,ACA,12.065,12.165,11.87,12.065,5880155,82.0,Credit Agricole,FR0000045072,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,ORA,14.31,14.4,14.23,14.385,4567407,93.0,Orange,FR0000133308,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,VIV,16.615,16.895,16.565,16.825,4452374,46.0,Vivendi,FR0000127771,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,LR,52.85,53.29,52.58,53.1,413598,55.0,Legrand SA,FR0010307819,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,ENGI,12.66,12.725,12.465,12.595,8046191,81.0,Engie,FR0010208488,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,DG,70.2,70.46,69.88,70.32,1167220,78.0,Vinci,FR0000125486,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,ATO,110.35,110.95,109.85,110.7,185253,83.0,Atos,FR0000051732,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,FP,47.38,47.605,47.075,47.165,4751017,97.0,Total,FR0000120271,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,PUB,62.5,63.06,62.22,62.69,526097,71.0,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,ML,106.0,107.3,105.55,106.65,364458,87.0,Michelin,FR0000121261,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,SGO,45.79,46.185,45.715,45.82,1179184,73.0,Saint Gobain,FR0000125007,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,EN,36.835,37.19,36.75,37.185,509288,86.0,Bouygues,FR0000120503,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,BNP,59.0,59.89,58.56,59.35,3422590,64.0,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,FTI,29.9,30.26,29.515,30.01,1372967,28.0,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,EL,108.55,109.45,107.55,109.25,485870,73.0,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,BN,61.85,61.96,61.14,61.83,1527970,85.0,Danone,FR0000120644,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,AIR,69.89,70.74,69.64,70.47,1262311,100.0,Airbus,NL0000235190,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,CAP,83.37,83.87,82.9,83.65,458984,86.0,CapGemini,FR0000125338,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,SAF,68.28,69.4,68.28,69.3,674414,83.0,Safran,FR0000073272,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,UG,19.53,19.915,19.38,19.71,3426033,83.0,Peugeot,FR0000121501,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,CS,23.52,23.935,23.465,23.725,5617626,88.0,Axa,FR0000120628,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,URW,214.1,215.7,213.0,215.5,323797,44.0,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,RI,107.25,108.05,106.95,107.7,205361,57.0,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,SAN,81.44,82.55,80.81,82.15,2524880,92.0,Sanofi,FR0000120578,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,MC,193.25,195.6,192.95,194.8,427709,44.0,Lvmh,FR0000121014,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,SW,103.3,104.65,103.2,104.2,141391,37.0,Sodexo,FR0000121220,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,KER,215.7018,217.7933,215.7018,217.282,205977,43.0,Kering,FR0000121485,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-08,AC,37.415,37.53,37.22,37.25,892223,77.0,Accor Hotels,FR0000120404,FR0003500008,CAC 40,40.0,2796218,4960.48,4976.04,4933.77,4941.18,PX1
2017-03-09,ATO,110.7,112.35,110.0,112.2,325132,88.0,Atos,FR0000051732,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,ML,106.6,106.6,104.8,105.05,520043,83.0,Michelin,FR0000121261,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,AC,37.355,38.145,37.175,38.015,1306355,84.0,Accor Hotels,FR0000120404,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,KER,217.375,220.2566,215.7947,220.1636,249786,49.0,Kering,FR0000121485,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,SAF,69.25,69.37,68.82,69.14,774983,86.0,Safran,FR0000073272,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,MC,194.05,196.1,193.3,195.65,539640,42.0,Lvmh,FR0000121014,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,ORA,14.39,14.675,14.335,14.635,6431180,90.0,Orange,FR0000133308,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,BNP,59.33,61.17,59.22,60.79,5616477,58.0,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,AIR,70.25,70.5,69.78,70.06,1559193,98.0,Airbus,NL0000235190,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,CAP,83.55,83.71,83.02,83.21,555840,70.0,CapGemini,FR0000125338,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,DSY,76.45,77.04,76.19,76.81,152465,65.0,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,OR,174.5,176.4,173.9,176.4,715477,89.0,L'oreal,FR0000120321,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,VIE,16.0,16.15,15.9,16.15,2649374,80.0,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,UG,19.7,19.715,19.22,19.5,4068602,79.0,Peugeot,FR0000121501,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,RI,107.7,108.5,106.85,108.1,400353,54.0,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,GLE,45.81,47.25,45.81,46.755,4324418,82.0,Societe Generale,FR0000130809,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,SGO,45.845,46.31,45.645,46.22,1367700,73.0,Saint Gobain,FR0000125007,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,EN,37.185,37.58,37.09,37.525,719448,84.0,Bouygues,FR0000120503,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,SAN,81.87,82.65,81.57,82.32,2239055,92.0,Sanofi,FR0000120578,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,FTI,30.0,30.0,29.175,29.34,2193082,32.0,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,FR,59.0,59.2,57.95,58.29,732407,99.0,Valeo,FR0013176526,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,PUB,62.7,63.07,62.29,62.94,592363,66.0,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,LR,53.02,53.24,52.6,52.98,512959,60.0,Legrand SA,FR0010307819,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,FP,46.78,46.79,45.85,46.79,8455345,94.0,Total,FR0000120271,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,URW,215.4,217.95,214.5,217.4,289446,78.0,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,RNO,85.7,86.26,84.56,85.33,637361,94.0,Renault,FR0000131906,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,SW,104.2,104.65,103.7,104.6,100584,39.0,Sodexo,FR0000121220,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,BN,61.9,62.57,61.66,62.45,1411898,89.0,Danone,FR0000120644,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,ACA,12.07,12.44,12.0,12.395,7567112,79.0,Credit Agricole,FR0000045072,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,VIV,17.0,17.395,16.98,17.345,6574586,38.0,Vivendi,FR0000127771,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,DG,70.31,70.82,70.2,70.74,971943,81.0,Vinci,FR0000125486,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,RMS,421.5,423.5,421.35,423.05,27029,72.0,Hermes,FR0000052292,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,ENGI,12.71,12.76,12.585,12.72,7534699,63.0,Engie,FR0010208488,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,CA,22.2,22.225,21.455,21.8,9116806,47.0,Carrefour,FR0000120172,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,CS,23.725,24.14,23.64,24.01,6873146,90.0,Axa,FR0000120628,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,SU,65.16,65.16,64.17,64.51,1331828,80.0,Schneider Electric,FR0000121972,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,STM,14.78,14.78,13.77,14.395,4728432,100.0,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,AI,92.9545,93.5,92.3182,93.0,818513,85.0,Air Liquide,FR0000120073,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,MT,24.24,24.543000000000003,23.574,24.105,8288160,35.0,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-09,EL,108.8,111.8,108.7,111.8,777115,72.0,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,47.0,3696748,4981.51,4988.63,4939.87,4950.53,PX1
2017-03-10,SU,64.58,65.89,64.54,65.26,1547303,81.0,Schneider Electric,FR0000121972,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,ORA,14.72,14.86,14.65,14.765,6571792,91.0,Orange,FR0000133308,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,SW,104.85,106.2,104.75,104.85,282212,37.0,Sodexo,FR0000121220,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,FTI,29.545,29.895,29.315,29.47,1575527,24.0,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,SAN,82.56,82.86,82.2,82.24,1804521,75.0,Sanofi,FR0000120578,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,STM,14.395,14.4,14.18,14.19,2293001,64.0,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,BN,62.77,62.97,62.02,62.84,1516310,91.0,Danone,FR0000120644,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,AI,93.2273,93.8182,92.8182,93.0,703788,58.0,Air Liquide,FR0000120073,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,MC,196.3,197.25,195.7,196.4,469193,42.0,Lvmh,FR0000121014,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,UG,19.58,19.735,19.28,19.28,3540286,82.0,Peugeot,FR0000121501,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,EN,37.6,37.96,37.53,37.915,646144,73.0,Bouygues,FR0000120503,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,CAP,83.19,83.68,82.78,82.85,487998,89.0,CapGemini,FR0000125338,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,URW,217.0,217.0,213.25,213.25,372630,66.0,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,BNP,60.96,62.24,60.84,61.86,6413094,61.0,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,EL,112.3,113.5,111.85,111.85,759149,69.0,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
2017-03-10,SAF,69.24,69.43,68.96,69.05,751317,84.0,Safran,FR0000073272,FR0003500008,CAC 40,46.0,3498320,4993.32,5022.1,4990.15,4994.0,PX1
